id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type
smgpoia17f94c08b8568355ed64dd5452b227c,Mountainbiketour Bärental,,,,,1127.0,0,0,1,0,Ahrntal/Valle Aurina,cycling
smgpoi81f56cf931790641fc33809cb0bda2ae,Cycle tour to the Fiechtalm,,,,,2038.0,0,0,1,0,Ulten/Ultimo,1B9AF4DA6E3A414798890E6723E71EC8
smgpoib524faaa101c3fe541ef8a815708fdd4_reduced,Mountainbike-Tour III Oberbozen - Gasteiger Sattel,,,,,2059.0,1,0,1,0,Ritten/Renon,mountain bikes
smgpoi2e9590fd96cf3d98d687e6f895cc5239_reduced,Mountainbike-Tour II - Oberbozen - Rittner Horn,,,,,1223.0,1,0,1,0,Ritten/Renon,mountain bikes
smgpoiaeca61961709b79128725efdaf3a9ede_reduced,Moutainbiketour I Oberbozen - Rittner Horn,,,,,1221.0,1,0,1,0,Ritten/Renon,mountain bikes
smgpoie7c9219ff34824b67dcc8c0e292dcfac_reduced,Mountainbike-Tour IV Oberbozen - Rittner Horn,,,,,1223.0,1,0,1,0,Ritten/Renon,mountain bikes
smgpoi7206ad65da765f4fb68bf450e76b786f,Mountainbiketour Jägerrast - Eishof,,,,,2070.0,0,0,0,0,Schnals/Senales,2C1D1E0CA4E849229DA90775CBBF2312
smgpoi556b0d0c305eeb85fa3d8912b552bacd,Mountainbiketour Karthaus - Klosteralm,,,,,1328.0,0,0,0,0,Schnals/Senales,2C1D1E0CA4E849229DA90775CBBF2312
smgpoi502bc4249997320e5099a9a6d3298a77,Mountainbiketour Karthaus - Penaudalm,,,,,2322.0,0,0,0,0,Schnals/Senales,2C1D1E0CA4E849229DA90775CBBF2312
smgpoi1958093ace2fab04ff92a03b19866086,Mountainbiketour Katharinaberg - Moaralm,,,,,2095.0,0,0,0,0,Schnals/Senales,2C1D1E0CA4E849229DA90775CBBF2312
smgpoiade29c9b5a15eca409b44a50861fb3db_reduced,MTB tour to the Kirchberg Valley,,,,,1390.0,0,0,1,0,Ulten/Ultimo,mountain bikes
smgpoi36a1395b73506f70c7ed24c48dcb0fd6,Klapfberg Valley,,,,,1946.0,0,0,1,0,Ulten/Ultimo,cycling
smgpoi20c15abce14fb2701d087de1a5045c2b,Mountainbiketour Kurzras - Lazaunhütte,,,,,2009.0,0,0,0,0,Schnals/Senales,2C1D1E0CA4E849229DA90775CBBF2312
smgpoib959a6c3dddaf527a6d7338753222b91_reduced,MTB tour to the Spitzen Alpine hut,,,,,1145.0,1,0,1,0,Ulten/Ultimo,mountain bikes
smgpoi9d959e0fc1e7c269695000fc12d854f1,Mountainbiketour Unser Frau - Lafetzalm,,,,,1521.0,0,0,0,0,Schnals/Senales,2C1D1E0CA4E849229DA90775CBBF2312
smgpoid89a285e561483e2ce08738ce0ce9af8,Mountainbiketour Unser Frau - Mastaunalm,,,,,1820.0,0,0,0,0,Schnals/Senales,2C1D1E0CA4E849229DA90775CBBF2312
smgpoifc1fa3acf5755af8e21803f32c593afe,Mountainbiketour to the Gögealm hut,,,,,2020.0,0,0,1,0,Ahrntal/Valle Aurina,cycling
smgpoiccfd8d80f4c9c70b5551f2dd0afcc039,Mountainbiketour to the Hollenzalm hut,,,,,1830.0,0,0,1,0,Ahrntal/Valle Aurina,cycling
smgpoib6266129a139e1b308fa13c336728c3b,Mountainbiketour to the Pircheralm hut,,,,,1810.0,0,0,1,0,Ahrntal/Valle Aurina,1B9AF4DA6E3A414798890E6723E71EC8
smgpoidd0dc8343daa6a2849e7764fa0d0a89b,Mountainbiketour to the Schönbergalm hut,,,,,1789.0,0,0,1,0,Ahrntal/Valle Aurina,cycling
smgpoi6b2ecd90c446b5de8387926f617664db,Mountainbiketour to the Schwarzbachalm hut,,,,,1269.0,0,0,1,0,Ahrntal/Valle Aurina,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi5019a9c7d434118dc8704f6596375c1e,Mountainbiketour to the Wollbachalm hut,,,,,1118.0,0,0,1,0,Ahrntal/Valle Aurina,cycling
smgpoi52333bfe2c49ad2aef3c985355a720a6,MTB tour to the Wurzer Alm Mountain Hut,,,,,1274.0,0,0,0,0,Hafling/Avelengo,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi1df4a6fa5f078140a2b350df349495e8,Movie Slalom ,,,,,,0,0,1,0,Unknown,7CA6D68BF134495F865FDD47B94320C0
smgpoi7f6a6fb5c67eaa7b3d420199a72bd33a,Movie Slalom ,,,,,,0,0,1,0,Unknown,7CA6D68BF134495F865FDD47B94320C0
smgpoi122bf0bbe39dde24355bd01e99e6fa2d,MTB Area in Anterselva di Sotto / Antholz Niedertal,,,,,1110.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,downhills
smgpoi23ea59decf07c8d6ee5e69f03a83a125,MTB Börz-Track,,,,,2059.0,0,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi40c38286ccb8f7b0358a8b27f525ce21,MTB Fanes-Tour,,,,,1191.0,1,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi73c669cdb66b639d1c038f71ddd7acf1,MTB Passo Furcia-Tour,,,,,1196.0,0,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoiccd5373528c78667734620b2d6fb726a,MTB Gran Ju-Tour,,,,,1190.0,1,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi859e2419fc24a4b0158b02f5b2d5db0e,MTB La Pli-Track,,,,,1280.0,1,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoif28c50867007ad19f4938dc538d38fdb,MTB Pederü-Tour,,,,,1542.0,1,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi62f4f24a90f433d67e6c519f77db93d3,MTB Plan de Corones-Tour,,,,,1192.0,1,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoieeca12b1dff8537d2be5ec1a7b124fa7,MTB Pliscia-Tour,,,,,1191.0,1,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoib5eca3bd9476195dc62cb22f6c3b8048,MTB-Tour Prato Piazza/ Plätzwiese meadows (071),,,,,1209.0,0,0,0,0,Toblach/Dobbiaco,1B9AF4DA6E3A414798890E6723E71EC8
smgpoic5e3b03565dcaf0fdf2d6b8de97410cd,MTB Skill Area,,,,,1174.0,0,0,0,0,Olang/Valdaora,2C1D1E0CA4E849229DA90775CBBF2312
smgpoi70b4e0d1dc65bc31111ac8bda4360140,MTB-Tour 3 Zinnen Dolomites at a glance (013),,,,,1315.0,0,0,1,0,Sexten/Sesto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoidddf2a99b03511fee6ec900cb0936260,MTB-Tour Alp Tour Classic (004),,,,,1315.0,0,0,1,0,Sexten/Sesto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi178a3ad10de40c86cd9fd35f106501c4,MTB tour Gsiesertal/Val Casies valley Round (046) ,,,,,1241.0,0,0,0,0,Toblach/Dobbiaco,cycling
smgpoi567ce6cbd5a1ea9f59926721c5594215,MTB Tour Circular track Costa dei Nosellari/ Haselsberg,,,,,1174.0,0,0,1,0,Innichen/San Candido,1B9AF4DA6E3A414798890E6723E71EC8
smgpoibc4ce22541ea69eccde0a15aea782b4b,MTB-Tour Hunters Lodge (002),,,,,1314.0,0,0,1,0,Sexten/Sesto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi55f447e26d84eae0b33ed7d6c29f0bfa,MTB Tour Circular track Monte San Candido/ Innichberg,,,,,1176.0,0,0,1,0,Innichen/San Candido,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi3be3a5602de566cfaac98bd3cd7caad3,MTB Tour San Candido/Innichen - Val Campo di Dentro/ Innerfeldtal - Rif. Dreischusterhütte hut,,,,,1623.0,0,0,1,0,Innichen/San Candido,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi13f39eb0f125dce5bbbb8ad7a002a6c7,Cicyling tour Klammljoch Rein in Taufers/Riva di Tures,,,,,2288.0,0,0,0,0,Sand in Taufers/Campo Tures,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi44475c969fd234c8a14f9ef8bceda5fd,MTB Tour Kofler am Kofl,,,,,996.0,0,0,0,0,Pfalzen/Falzes,1B9AF4DA6E3A414798890E6723E71EC8
smgpoie99c91ef11f377db15728fd04ced813d,MTB Tour Rifugio Lachwiesen/Lachwiesenhütte - Monte Versciaco/ Vierschachberg,,,,,1879.0,0,0,1,0,Innichen/San Candido,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi708fdf0f1c001e784ede8be736b09181_reduced,Patsch MTB Tour and Flipsi Trail (Propain),,,,,665.0,0,0,1,0,Latsch/Laces,mountain bikes
smgpoi8b87b535d1e6ae26f045e9eb97307da6,MTB Tour Pitzinger Oberalm,,,,,2046.0,0,0,0,0,Pfalzen/Falzes,1B9AF4DA6E3A414798890E6723E71EC8
smgpoif0cb81c68793bdad35f9f1590b6b659b,MTB tour Ratsberg/Monte Rota (044),,,,,1240.0,1,0,0,0,Toblach/Dobbiaco,cycling
smgpoiced4b873d975df7f19a8c188f2b2e051,MTB tour Silvestertal Valley round (041),,,,,1241.0,0,0,0,0,Toblach/Dobbiaco,cycling
smgpoi88c39b45bc9b94ae728de7742f594cdd,MTB Tour Plattner Alm ,,,,,996.0,0,0,0,0,Pfalzen/Falzes,1B9AF4DA6E3A414798890E6723E71EC8
smgpoib5de03c8921f09e2b44ffb0805f7f57c,MTB Val-Costa-Tour,,,,,1191.0,1,0,0,0,Al Plan/San Vigilio,1B9AF4DA6E3A414798890E6723E71EC8
dss_727,Mühlbach-Meransen,,884.0,0.1,238.0,1936.0,0,0,0,0,Mühlbach/Rio di Pusteria,other
smgpoiec9e4e498461ff3ab86e445451df1231,Mill Brook Trail Tscherms/Cermes,,,,,290.0,0,0,1,0,Tscherms/Cermes,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi84286956e348a36886f3d27bad5273d4_reduced,Mill walk,,,,,1195.0,0,0,1,0,Aldein/Aldino,pilger route
smgpoi1dcc66a8fda89c9178c146e046196ca2,Mill trail,,,,,1304.0,0,0,0,0,Stilfs/Stelvio,2A289E6E6C56417C8C2A895CED9F07DB
smgpoid0b5d1cb86cdeb47cd8a0c5a02e441da_reduced,S. Pancrazio Mühlenweg Trail,,,,,739.0,0,0,1,0,St.Pankraz/San Pancrazio,summer
smgpoi1ba7e4bc3feb74a270450fcb7cc68e7c,"Mill path ""Tränkabachl""",,,,,1316.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoif49540ba52c904c9b1d49dd2d0b55f34_reduced,Mills trail and earth pyramids,,,,,1211.0,0,0,1,0,Terenten/Terento,family hikings
smgpoie50d0726c416eac0977dd66ccc711a74,Mühlwaal Circular Trail – a walk along historic irrigation channels,,,,,947.0,0,0,1,0,Partschins/Parcines,04D1678DB11D450B86467F4E4820B55F
smgpoi9df8d711e3fb3378111e5b31129546ba,Sun trail,,,,,2000.0,0,0,0,0,Ahrntal/Valle Aurina,978F89296ACB4DB4B6BD1C269341802F
smgpoiade758f06e127d85f9bbb9414ad83ae7_reduced,Alpine hut Müllerhütte,,,,,1429.0,0,0,0,0,Ratschings/Racines,mountain tours
smgpoi8752ee3c996635b4e4e67d4f6e62d938,Circular Trail Müllerkofl,,,,,1239.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoib98f8a7ff3eefd5d78691dc723103617,Path Müllerkofl,,,,,1239.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi25b6fe567d21fcd4fee738d17830cedc_reduced,Climbing Ferrata Marmotta,,,,,2070.0,0,0,1,0,Martell/Martello,summer
smgpoi5c7a2561cc4660282c3a9b15f0f025a0,The Marmot walk under the Sassolungo Group,,,,,1625.0,0,0,0,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,summer
smgpoiee575ba74ba57ba124b30251308796e6,Marmot walk,,,,,1577.0,0,0,1,0,Kiens/Chienes,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi399bbeb6fc9908e883c1bb0504545267,Murmelweg (K2),,,,,1920.0,1,0,1,0,Ahrntal/Valle Aurina,6285F49DBBE04393BAD29E6EF219EB03
smgpoi083a2c6c2c7466f2d630f0c28162e791,Marmot (4),,,,,1445.0,1,0,1,0,Sexten/Sesto,2C1D1E0CA4E849229DA90775CBBF2312
dss_215889,Muro de Ra Cioures,2,1437.0,0.11,193.0,1446.0,0,0,0,0,Unknown,activity
smgpoid38e6b7952744ef8e72eead0b29c50a0,Mutegg,,,,,2615.0,0,0,1,0,Ulten/Ultimo,9CBAC00246A8467E93DD66F3A1A9C594
smgpoi4efd6da66ada73294f2803cf3603ee74,Mutegg,,,,,2105.0,1,0,1,0,Ulten/Ultimo,6285F49DBBE04393BAD29E6EF219EB03
smgpoie5ca7e915cc9774be82ca7041d6142a4,To Flading in the valley of Ratschings,,,,,1290.0,0,0,1,0,Ratschings/Racines,2A289E6E6C56417C8C2A895CED9F07DB
smgpoia82337116405480cfc6fc956b1a1620a,To Innichen,,,,,1174.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi87714a0ca4336cb2f426f2d0cf5b57b0,To the Kurpark in Niederdorf,,,,,1108.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi8bec78eb4faf7fe7dad7d9a03039be63,To Niederolang and Mitterolang,,,,,1046.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,1B9AF4DA6E3A414798890E6723E71EC8
smgpoiecd08b3705fbaa7894cc02e7efc3cb84,To Sand in Taufers to the starting point of the Waterfalls Reinbach,,,,,1104.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi31ebc1c0a2ab5b968c6007fc7d061f90,To St. Jakob in Defereggental (AUT),,,,,1033.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,cycling
smgpoi80151827c0e4caa32ece5f5238ade0ea,"To St. Michael and the ""Bärenfalle"" (Bear trap)",,,,,1063.0,0,0,1,0,Kastelruth/Castelrotto,2A289E6E6C56417C8C2A895CED9F07DB
smgpoifdcbff8ef62438d1b55f1bbdb92e7123,Nachtloipe Ftan,,,,,1619.0,0,0,1,0,Unknown,835EF4A6853F414DA9782607F01EEE48
smgpoi583e7e6e5ada8c0cae2e1cb96adaa8a3,night cross-country ski run Zernez,,,,,1476.0,0,0,1,0,Unknown,835EF4A6853F414DA9782607F01EEE48
smgpoi687dd1d7ace64f1aa8a1d07a86afa3ca_reduced,Night time skiing touring on the lopes of the skiing area of Reinswald,,,,,1570.0,1,0,1,0,Sarntal/Sarentino,winter
smgpoicaea27af390937bfa826c76236d57858,To Welsberg,,,,,1086.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi1bb1a942c8ad44b1f99d3e8b90d507d9,Nani,,,,,1747.0,0,0,1,0,Welschnofen/Nova Levante,9CBAC00246A8467E93DD66F3A1A9C594
dss_6519878,Nani,,108.0,0.06,17.0,1747.0,0,0,1,0,Welschnofen/Nova Levante,activity
dss_6556598,Nani Fun Slope,2,3040.0,0.06,250.0,1270.0,0,0,1,0,Welschnofen/Nova Levante,activity
smgpoi809bceaa6decacb8a1ee850fcffcae37,Nani Fun Slope,,,,,1520.0,0,0,1,0,Welschnofen/Nova Levante,6285F49DBBE04393BAD29E6EF219EB03
dss_6629824,Nani Land,2,300.0,0.02,25.0,1750.0,0,0,1,0,Welschnofen/Nova Levante,activity
smgpoie8e8a2512182ba5f45cdc6f8d8886f96,Nani Land,,,,,1775.0,0,0,1,0,Welschnofen/Nova Levante,6285F49DBBE04393BAD29E6EF219EB03
smgpoi7045b32c42718608e749414585228806,Napfspitze: Hiking Adventure with Glacier Views,,,,,2887.0,0,0,0,0,Vintl/Vandoies,06C02FECD9284E1E833A48BAF954EAC6
dss_1702282754,Nasse Park,,100.0,0.02,,,0,0,1,0,Unknown,activity
dss_184933,Naturale Agnello,4,750.0,0.14,120.0,1980.0,0,0,1,0,Deutschnofen/Nova Ponente,activity
smgpoifa0d66f4160df9117ea6c67373a6378a,Naturale Agnello,,,,,2058.0,0,0,1,0,Unknown,6285F49DBBE04393BAD29E6EF219EB03
smgpoi670c4efa597edfcd6bb8295f16800084,Naturaronda,,,,,1849.0,0,0,0,0,Stilfs/Stelvio,2A289E6E6C56417C8C2A895CED9F07DB
smgpoibd9ebdd9d6464abdb3c27c7944b64124_reduced,Nature Fitness Park – Nordic Walking in Villabassa/Niederdorf,,,,,1154.0,0,0,1,0,Niederdorf/Villabassa,running and fitness
smgpoia66a486b7d594c0d1ca4920847a9b06f_reduced,The adventure theme trail along the Schalderer Bach Torrent,,,,,652.0,0,0,1,0,Vahrn/Varna,family hikings
smgpoi542f0f17dff1b4f72336b94f0a136b23,Nature Adventure Trail,,,,,884.0,0,0,1,0,Sand in Taufers/Campo Tures,978F89296ACB4DB4B6BD1C269341802F
smgpoi30e8263903a4526bc320c73c88bb73f6,"Nature trail ""forest & water""",,,,,,0,0,1,0,Unknown,2A289E6E6C56417C8C2A895CED9F07DB
smgpoia5ba26aecaa788f6d7cb5cb3f88e2627,Adventure Trail PanaRaida ,,,,,1629.0,0,0,0,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,family hikings
smgpoi8a7cb2d4e9933e3dcf27c4ffcdc50bd6_reduced,Raiermoos Adventure Trail,,,,,818.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,family hikings
smgpoi30749efcde73eb1bee70102617f9bfad_reduced,Nature Experience Trail Tramin,,,,,272.0,0,0,1,0,Tramin an der Weinstraße/Termeno sulla Strada del Vino,family hikings
smgpoi17c55fc383bcaf2bebb595bceebe0ab5,Nature Trail Zans,,,,,1674.0,0,0,1,0,Villnöss/Funes,2A289E6E6C56417C8C2A895CED9F07DB
smgpoid182a311dc9225339ed6333778e0dda1,Gsindboden Circuit,,,,,579.0,0,0,1,0,Naturns/Naturno,2A289E6E6C56417C8C2A895CED9F07DB
smgpoiafe81c547c516eb289ee5ffa44e2c335,Raier Moos Nature Trail ,,,,,820.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,2A289E6E6C56417C8C2A895CED9F07DB
smgpoia53da5292c257d6d9182a1979c2d8c0c_reduced,Nature Trail S. Pancrazio/St. Pankraz,,,,,733.0,0,0,1,0,St.Pankraz/San Pancrazio,family hikings
smgpoia8bc04fba95c324b9203552999fe94e3,"Educational ""Forest and Water"" walking trail Wolfsthurn Castle",,,,,1038.0,0,0,0,0,Ratschings/Racines,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi50975d0f8d2cf6ebd5b2cad37c4b8169_reduced,Natur-Mythenweg path,,,,,583.0,0,0,1,0,Kastelbell-Tschars/Castelbello-Ciardes,summer
smgpoi8ac1bbc8a87268dd4738e89df74ffef7,Naurnser Alm mountain hut - Rio lagundo - Lagundo,,,,,354.0,1,0,0,0,Algund/Lagundo,2C1D1E0CA4E849229DA90775CBBF2312
smgpoi1f23dcf931d598fd601b5674c7558cef_reduced,Naturno Bike Highline Meran/o Tour,,,,,532.0,0,0,1,0,Naturns/Naturno,downhills
smgpoib3cbf76619f0761f192dfc1537d4bbf7_reduced,Tour Monte Tramontana Naturno,,,,,532.0,0,0,1,0,Naturns/Naturno,downhills
smgpoia77aaad28daa09e9cd6f32b337f965c3_reduced,Giro di Naturno,,,,,530.0,0,0,1,0,Naturns/Naturno,downhills
smgpoid340988db4b0716937a83c0867bc8c06_reduced,Trough the Nature Park San Lugano - Neumarkt/Egna,,,,,1100.0,0,0,1,0,Truden/Trodena,other hikes
smgpoi7f72383d62ad3475500d56bd698e7554,Circumnavigation Nature Park Monte Corno,,,,,1120.0,0,0,1,0,Truden/Trodena,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi44db55c91b971d76f96f5c76d1a5645a_reduced,Toboggan Run Ackerboden-S. Leonardo,,,,,1758.0,0,0,0,0,Brixen/Bressanone,tobbogan run
smgpoi21f9c20cd5c01fa26993aa3bcf7592cc,The Hölderle natural sled run,,,,,1340.0,1,0,1,0,Martell/Martello,3D57411EBB42401691AC7E967AD2299A
smgpoi24330520dcbfc097a0312a18e63a2d17,Avinga valley natural tobagganing route,,,,,1792.0,0,0,0,0,Taufers im Münstertal/Tubre,3D57411EBB42401691AC7E967AD2299A
smgpoi8c460ca1ec84c27bf43a1be4302beb30,Toboggan run Merano 2000,,,,,1960.0,1,1,0,0,Hafling/Avelengo,3D57411EBB42401691AC7E967AD2299A
smgpoi79e76223d4756bf0cc6b2273b57de084,"Sledge run ""Tonnerboden""",,,,,1328.0,0,0,0,0,Ratschings/Racines,3D57411EBB42401691AC7E967AD2299A
smgpoiac50eca494c2c950d7694272d7642b11_reduced,Nature and Culture Trail in Terenten,,,,,1213.0,0,0,1,0,Terenten/Terento,other hikes
smgpoi63e22365d3574b33bd51ece20a340c2c,Natural and Wine Trail Cornaiano/Girlan,,,,,429.0,0,0,1,0,Eppan an der Weinstaße/Appiano sulla Strada del Vino,978F89296ACB4DB4B6BD1C269341802F
smgpoi33b6ee62fd1bc2074f2f3ce61ac52c83,Nature path from Natz to Brixen ,,,,,562.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,978F89296ACB4DB4B6BD1C269341802F
smgpoi88724357ad6b10aac13d0abaab344112_reduced,Elevation Trail Nauders,,,,,1548.0,0,0,1,0,Graun im Vinschgau/Curon Venosta,running and fitness
smgpoibaa51868e4db9615b7bf1f3e44228b1e,Nauders Arsangsloipe cross-country ski run,,,,,1383.0,0,0,0,0,Unknown,379E895958FD4693B04F5734A9CFAFAB
smgpoi90cc6904a40832692fda1968c9901094,Nauders - Langlaufroute Schwarzer See cross-country ski run,,,,,1574.0,0,0,1,0,Unknown,379E895958FD4693B04F5734A9CFAFAB
smgpoi69a1fa43f3e1dd7f1edb120d79bcec27,Nauders Libaneresloipe cross-country ski run,,,,,1383.0,0,0,0,0,Unknown,835EF4A6853F414DA9782607F01EEE48
smgpoicd3efe44b582db0cdbbc0079fca151b7,Nauders - Moasloipe cross-country ski run,,,,,1415.0,0,0,1,0,Unknown,835EF4A6853F414DA9782607F01EEE48
smgpoi1af995fd5e321e297626a848e34f1099,Nauders Reschenloipe cross-country ski run ,,,,,1383.0,0,0,0,0,Unknown,379E895958FD4693B04F5734A9CFAFAB
dss_6550893,Nera,6,1060.0,0.08,226.0,1561.0,0,0,1,0,Unknown,activity
smgpoi09bc8bf0e28a4339a97eb234d7db4e63,Nesselbahn,,,,,1634.0,0,0,1,0,Mühlbach/Rio di Pusteria,9CBAC00246A8467E93DD66F3A1A9C594
dss_733,Nesselbahn,,1590.0,0.12,478.0,1634.0,0,0,1,0,Mühlbach/Rio di Pusteria,activity
dss_215936,Nesselwiese,4,2900.0,0.31,480.0,1627.0,0,0,1,0,Vintl/Vandoies,activity
smgpoiad308660bd173a84d01555e2b349250b,Nesselwiese,,,,,2107.0,1,0,1,0,Vintl/Vandoies,6285F49DBBE04393BAD29E6EF219EB03
smgpoib92c9b32d44eb61201e2ec554f5ab774_reduced,NEW International Felt Art Trail,,,,,579.0,0,0,1,0,Tisens/Tesimo,family hikings
smgpoi978766e455b6c6e4ea5ea8f37500ad6e_reduced,New Lake Trail,,,,,1145.0,0,0,1,0,Ulten/Ultimo,family hikings
smgpoi6dcba71a3a924a6437857162b7b6f40e_reduced,Corsa Capanna Nuova,,,,,1991.0,0,0,1,0,Aldein/Aldino,running and fitness
smgpoibccbb66b545de09ce8779fc48f0bfbdb_reduced,Neumarkt/Egna – Kanzel,,,,,222.0,0,0,1,0,Neumarkt/Egna,family hikings
smgpoifa0894df84909bfb297b90cbe098e44e_reduced,"""Neuwaal"" irrigation channel path",,,,,1634.0,0,0,1,0,Schlanders/Silandro,summer
smgpoi260057d5045397118f8ced05fbaf48d3_reduced,Neuwaal irrigation channel path,,,,,826.0,0,0,1,0,Latsch/Laces,summer
smgpoieb04f136c9c3de976c89506400594298_reduced,"""Neuwaal-Rautwaal- Mareinwaal"" irrigation channel path",,,,,721.0,0,0,1,0,Latsch/Laces,summer
smgpoi0ecf62b1e1e95dbf60bd55b0903bccce,Neveser Höhenweg,,,,,2667.0,0,0,0,0,Ahrntal/Valle Aurina,06C02FECD9284E1E833A48BAF954EAC6
smgpoi439b137f8cebf05ecd24380b87f7adf6_reduced,High Altitude Trail Neves,,,,,1857.0,0,0,1,0,Mühlwald/Selva dei Molini,mountain tours
smgpoi40b402ce356c2125e60cd35f2b9fbb29,E-Bike Tour Albeins-Kasserol-St. Peter-Ranui,,,,,600.0,1,0,0,0,Brixen/Bressanone,1B9AF4DA6E3A414798890E6723E71EC8
smgpoie8e269656f620db5a5762a9008e457ea,Villabassa/Niederdorf - Minizoo Camping Olympia - Bad Maistatt - Niederdorf/Villabassa,,,,,,0,0,1,0,Unknown,family hikings
smgpoia4e1505ba44f3baf8a61f2e0a9c99b00,Villabassa/Niederdorf - Monte Serla / Sarlkofel,,,,,2378.0,0,0,0,0,Niederdorf/Villabassa,06C02FECD9284E1E833A48BAF954EAC6
smgpoi93b456b155596963c106bfcc945f1b0c_reduced,Niederolang - Gassl - Bad Bergfall,,,,,1314.0,0,0,1,0,Olang/Valdaora,other hikes
smgpoi6a4ff801c636a274ba7c7e0ca518e37e,Niederrasen - Jagdhaus - Oberrasen,,,,,1074.0,0,0,1,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi641887b3cb8a0831dc6f19b140727a27,Niederrasen - Neunhäusern,,,,,1031.0,0,0,1,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi4a3740be5c3c1431b84148f27af8c97f,Niederrasen - Oberstall - Oberrasen,,,,,1074.0,0,0,1,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi61343d9697dce718bd76d217f309fc34,Niederrasen - Wasserwaldile - Oberrasen - Biotope Rsner Möser,,,,,1036.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi0cbd50c2238da2f63c18f817fffb82c7,Trail round Antholz Niedertal,,,,,1108.0,0,0,1,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi415dc596dc47cb21ba94c08891041b17_reduced,"Night-Run: 3,0 km",,,,,274.0,0,0,1,0,Bolzano/Bozen,running and fitness
smgpoida9b08b401f048f2b66862f77d192fc8,Niklaser Erlebnisweg,,,,,555.0,0,0,1,0,Kaltern an der Weinstraße/Caldaro sulla Strada del Vino,summer
smgpoi07e64d7c5f353bf365a4815563544684_reduced,Nitt Trail,,,,,910.0,0,0,1,0,Prad am Stilfser Joch/Prato allo Stelvio,running and fitness
dss_216163,Nives,2,350.0,0.05,,,0,0,1,0,Sëlva/Selva di Val Gardena,activity
dss_380,Nives,,272.0,0.03,29.0,1564.0,0,0,1,0,Sëlva/Selva di Val Gardena,activity
smgpoi83bceca6e28049f7802774328f15b9ce,Nives,,,,,1564.0,0,0,1,0,Sëlva/Selva di Val Gardena,9CBAC00246A8467E93DD66F3A1A9C594
