id,en_title,activity_type,location,difficulty,distance_m,duration_min,summary,keywords,summary_source,hazard_flags,condition_flags,has_hazard,has_condition_info
smgpoibf7d4c32835d2f9a568213171da71e29,293 Wuhnleger Lake tour,summer,Tiers am Rosengarten/Tires al Catinaccio,2,900.0,4.2,Summer route in Tiers am Rosengarten/Tires al Catinaccio.,"293 wuhnleger lake tour, 293, wuhnleger lake",template,,,False,False
smgpoi762c05cb12a0bc4be2d6fd65e0584f99,294 Sellaronda access route,skiing,Kastelruth/Castelrotto,2,900.0,4.2,Skiing route in Kastelruth/Castelrotto.,"294 sellaronda access route, 294, sellaronda",template,,,False,False
smgpoieb437749e4851e2d8308c01e892dcca0,297a Mont Sëura Tour Variante (alternate route),hiking,Sëlva/Selva di Val Gardena,2,900.0,4.2,Hiking route in Sëlva/Selva di Val Gardena.,"297a mont sëura tour variante, (alternate route, tour variante",template,,,False,False
smgpoi0b014aed11a4adbfc4fb28fe72664a72_reduced,297 Mont de Seura Tour,hiking,S.Crestina Gherdëina/Santa Cristina Val Gardana,2,900.0,4.2,Hiking route in S.Crestina Gherdëina/Santa Cristina Val Gardana.,"297 mont de seura tour, 297",template,,,False,False
smgpoi0527583c2576ad7144d45307896790bd_reduced,298a Tour San Giacomo-Rifugio Firenze,hiking,S.Crestina Gherdëina/Santa Cristina Val Gardana,2,900.0,4.2,Hiking route in S.Crestina Gherdëina/Santa Cristina Val Gardana.,298a,template,,,False,False
smgpoi8eaf762811e2a64133f9301010196108_reduced,298 Rifugio Firenze Tour,family,S.Crestina Gherdëina/Santa Cristina Val Gardana,2,900.0,4.2,Family route in S.Crestina Gherdëina/Santa Cristina Val Gardana.,"298 rifugio firenze tour, 298, firenze tour",template,,family,False,True
smgpoi6f1997387d043535db1a5df82cfd9885,299 Rifugio Firenze Tour Alternative,summer,Sëlva/Selva di Val Gardena,2,900.0,4.2,Summer route in Sëlva/Selva di Val Gardena.,"299 rifugio firenze tour alternative, 299, firenze tour alternative",template,,,False,False
smgpoi142dbfabb10ac7226c435ce85a38694e,2 summits made easy – Windspitz and Mittager,summer,Hafling/Avelengo,2,900.0,4.2,Summer route in Hafling/Avelengo.,"windspitz, mittager, 2 summits",template,,,False,False
smgpoic9b7298f6de8e73eafe9731ab9ea76db,2 peaks tour - Gitsch and Fallmetzer,skiing,Vintl/Vandoies,2,900.0,4.2,Skiing route in Vintl/Vandoies.,"fallmetzer, tour - gitsch, gitsch",template,,,False,False
smgpoic8e00d0fb1ef6919d498bde8c9731d2c,2 Madriccio,hiking,Stilfs/Stelvio,2,900.0,4.2,Hiking route in Stilfs/Stelvio. Rental equipment available.,"2 madriccio, madriccio",template,,rental,False,True
smgpoife1549d5a217d86e065fffefcb50d5ed,Two lakes view hike,skiing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Skiing route in Rasen-Antholz/Rasun Anterselva.,"two lakes view hike, two",template,,,False,False
smgpoi1717ead3b12a7372720323f74a603c7e,2 Discesa a valle,hiking,Stilfs/Stelvio,2,900.0,4.2,Hiking route in Stilfs/Stelvio.,"2 discesa, discesa",template,,,False,False
smgpoi82bb5a1aca82113a1edc41fed8d70c46_reduced,300 - Family Tour Val d'Anna,hiking,Urtijëi/Ortisei,2,900.0,4.2,Hiking route in Urtijëi/Ortisei.,"300 - family tour val d'anna, 300",template,,,False,False
smgpoi1ef2a009344da123a85471da1829bcb9_reduced,301 - Tour Resciesa,hiking,Urtijëi/Ortisei,2,900.0,4.2,Hiking route in Urtijëi/Ortisei.,"301 - tour resciesa, 301",template,,,False,False
smgpoi02be616d0f902e5b4ce9914386355464_reduced,302 - Variante Tour Resciesa,hiking,Urtijëi/Ortisei,2,900.0,4.2,Hiking route in Urtijëi/Ortisei.,"302 - variante tour resciesa, 302",template,,,False,False
smgpoi1b8a7a2ad7770260d6b8a0ab693006c0,303a Trail Arena Tour,cycling,Sëlva/Selva di Val Gardena,2,900.0,4.2,Cycling route in Sëlva/Selva di Val Gardena.,"303a trail arena tour, 303a trail",template,,,False,False
smgpoid3ac0c9068d223baea4f908bd6f8802f,303 Passo Gardena circuit,cycling,Sëlva/Selva di Val Gardena,2,900.0,4.2,Cycling route in Sëlva/Selva di Val Gardena.,"303 passo gardena circuit, 303, passo gardena",template,,,False,False
smgpoia9fb3ce20cc719d8bf1ed9bb832210ae,304 The Passo Gardena circuit alternative,skiing,Sëlva/Selva di Val Gardena,2,900.0,4.2,Skiing route in Sëlva/Selva di Val Gardena.,"304, passo gardena",template,,,False,False
smgpoi3077915939ad082c1e6fd8c2ff2c1648,308 Passo Sella circuit,cycling,Sëlva/Selva di Val Gardena,2,900.0,4.2,Cycling route in Sëlva/Selva di Val Gardena.,"308 passo sella circuit, 308, passo sella",template,,,False,False
smgpoia7387e5a562e329aa4bf4b0f479f9dd5,309 Family Trail,skiing,Sëlva/Selva di Val Gardena,2,900.0,4.2,Skiing route in Sëlva/Selva di Val Gardena.,"309 family trail, 309",template,,,False,False
smgpoia2e154525c09f491f6fda68b7a29cea1,309 Sassolungo Tour,cycling,Sëlva/Selva di Val Gardena,2,900.0,4.2,Cycling route in Sëlva/Selva di Val Gardena.,"309 sassolungo tour, 309",template,,,False,False
smgpoie0bcacbf05f46f1627ad03004e163f73,31 Niederdorf/Villabassa - from Niederdorf/Villabassa train station to Welsberg/Monguelfo,cycling,Niederdorf/Villabassa,2,900.0,4.2,Cycling route in Niederdorf/Villabassa.,"welsberg/monguelfo, niederdorf/villabassa, 31 niederdorf/villabassa, niederdorf/villabassa train station",template,,,False,False
smgpoiec4d82c1b35e6e926dc3aa6ba3d2bfa8,32 Villabassa - Marathon from Niederdorf/Villabassa train station to Prags/Braies,cycling,Niederdorf/Villabassa,2,900.0,4.2,Cycling route in Niederdorf/Villabassa.,"prags/braies, 32 villabassa - marathon, niederdorf/villabassa train station, villabassa - marathon, niederdorf/villabassa",template,,,False,False
smgpoi4b7b8848db574b96e5c1a13ebeaaee09,33A Säge/Segheria - circle - Untergasse,skiing,Prags/Braies,2,900.0,4.2,Skiing route in Prags/Braies.,"33a säge/segheria - circle - untergasse, säge/segheria - circle - untergasse",template,,,False,False
smgpoi657fb8fac8f28ff9a51d7ea7b34bd306,34 Bodner - Mösslhof,skiing,Prags/Braies,2,900.0,4.2,Skiing route in Prags/Braies.,"34 bodner - mösslhof, bodner - mösslhof",template,,,False,False
smgpoi453cbf316742b8b1e2130d21afcea4c7,34B St. Veit/San Vito circuit,hiking,Prags/Braies,2,900.0,4.2,Hiking route in Prags/Braies.,"san vito, st. veit/san vito",template,,,False,False
smgpoied1a8e0158a010409f75ef5f81f22a97,354 Latemar Ronda,skiing,Welschnofen/Nova Levante,2,900.0,4.2,Skiing route in Welschnofen/Nova Levante.,"354 latemar ronda, 354, latemar ronda",template,,,False,False
smgpoi6067ecc985b8a8d5fe8c72c3253f1590,356 Lake Carezza Tour,family,Welschnofen/Nova Levante,2,900.0,4.2,Family route in Welschnofen/Nova Levante.,"356 lake carezza tour, 356, lake carezza",template,,family,False,True
smgpoi42fd7afc1bafbc3282634679fc80cce1,357 Pumpline and Carezza Trail,hiking,Welschnofen/Nova Levante,2,900.0,4.2,Hiking route in Welschnofen/Nova Levante. Rental equipment available.,"357 pumpline and carezza trail, 357, carezza trail",template,,rental,False,True
smgpoia1eb464f6a075af2c221e32b2f9d2f1b,358 Farm Tour,family,Welschnofen/Nova Levante,2,900.0,4.2,Family route in Welschnofen/Nova Levante.,"358 farm tour, 358",template,,family,False,True
smgpoi5b0dc6fc3d4aafc5aa9103030c8c8a61,359 King Laurin Trail Tour,cycling,Welschnofen/Nova Levante,2,900.0,4.2,Cycling route in Welschnofen/Nova Levante.,"359 king laurin trail tour, 359",template,,,False,False
smgpoia011861a45df68cecdd718c4c18808ea,35 Circle at Schmieden/Ferrara,skiing,Prags/Braies,2,900.0,4.2,Skiing route in Prags/Braies.,"schmieden/ferrara, 35 circle, circle",template,,,False,False
smgpoiad66af7d721bf0226dba95b520e82647,360° Alta Val Venosta: Glorenza/Glurns - Tubre i.V.M./Taufers i.M.,skiing,Glurns/Glorenza,2,900.0,4.2,Skiing route in Glurns/Glorenza.,"360° alta val venosta, 360, glorenza/glurns - tubre",template,,,False,False
smgpoi8904248450664716da2da467244b5cc6,360° Alta Val Venosta: Mazia/Matsch - Sluderno/Schluderns,skiing,Mals/Malles,2,900.0,4.2,Skiing route in Mals/Malles.,"mazia/matsch - sluderno/schluderns, 360° alta val venosta, 360",template,,,False,False
smgpoi472589a22ae4707ac013b4006ce50ad9,360° Alta Val Venosta: Planol/Planeil - Mazia/Matsch,skiing,Mals/Malles,2,900.0,4.2,Skiing route in Mals/Malles.,"planol/planeil - mazia/matsch, 360° alta val venosta, 360",template,,,False,False
smgpoif4c7522586eb4d2550c7bd9904f69058,360° Alta Val Venosta: Prato allo Stelvio/Prad am Stilfserjoch - Glorenza/Glurns,cycling,Prad am Stilfser Joch/Prato allo Stelvio,2,900.0,4.2,Cycling route in Prad am Stilfser Joch/Prato allo Stelvio.,"stilfserjoch - glorenza/glurns, 360° alta val venosta, prato allo stelvio/prad, 360, stelvio/prad",template,,,False,False
smgpoif19ba2ecb97badff8a681b56a41adfff,360° Alta Venosta: Prämajur - San Valentino alla Muta,cycling,Mals/Malles,2,900.0,4.2,Cycling route in Mals/Malles.,"360° alta venosta, prämajur - san valentino alla, muta, 360",template,,,False,False
smgpoi1c2c4b1f4345171d7f1a98fdab3b439f,360° Alta Val Venosta: Reschen - Graun - San Valentino,cycling,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Cycling route in Graun im Vinschgau/Curon Venosta.,"reschen - graun - san valentino, 360° alta val venosta, 360",template,,,False,False
smgpoi594b2d0ef683a8c77925f4a48838eab9,360° Alta Val Venosta - The varied circular adventure trail in the Upper Venosta Valley,cycling,Mals/Malles,2,900.0,4.2,Cycling route in Mals/Malles.,"360° alta val venosta, the varied circular adventure trail, the upper venosta valley, 360",template,,,False,False
smgpoidd03ec4057ff379573027d6d66a29603,360° Alta Val Venosta: Slingia/Schlinig - Prämajur (Valley station Watles),skiing,Mals/Malles,2,900.0,4.2,Skiing route in Mals/Malles.,"360° alta val venosta, 360, valley, watles",template,,,False,False
smgpoi82caa110adce5960c34e53b5e657ae1e,360° Alta Val Venosta: Sluderno/Schluderns - Prato allo Stelvio/Prad am Stilfserjoch,skiing,Schluderns/Sluderno,2,900.0,4.2,Skiing route in Schluderns/Sluderno.,"stelvio/prad, stilfserjoch, 360° alta val venosta, sluderno/schluderns - prato allo, 360",template,,,False,False
smgpoi7cc772faa68623c445cd0f3e1034951a,360° Alta Venosta: San Valentino alla Muta - Planol,cycling,Mals/Malles,2,900.0,4.2,Cycling route in Mals/Malles.,"360° alta venosta, san valentino alla muta - planol, 360, san valentino, alla muta - planol",template,,,False,False
smgpoi2346397a9b9decfa7336794d763b98c7,360° Alta Val Venosta: San Valentino a.M. - Reschen,cycling,Mals/Malles,2,900.0,4.2,Cycling route in Mals/Malles.,"san valentino a.m. - reschen, 360° alta val venosta, 360",template,,,False,False
smgpoi8b443d07e75be436522e917d3087977e,360° Alta Val Venosta: Tubre i.V.M./Taufers i.M. (farm Egghof) - Slingia/Schlinig,skiing,Taufers im Münstertal/Tubre,2,900.0,4.2,Skiing route in Taufers im Münstertal/Tubre.,"360° alta val venosta, tubre i.v.m./taufers i.m., farm egghof, slingia, /schlinig",template,,,False,False
smgpoi73351d222ef9a127315b19e1a11dc8f8,360° Alta Val Venosta: Tubre i.V.M./Taufers i.M. - Slingia/Schlinig,cycling,Taufers im Münstertal/Tubre,2,900.0,4.2,Cycling route in Taufers im Münstertal/Tubre.,"360° alta val venosta, 360, m. - slingia/schlinig",template,,,False,False
smgpoi3706b0deba9ca64fae6531adcc68e741,A 360° view of the cima Pic,cycling,Sëlva/Selva di Val Gardena,2,900.0,4.2,Cycling route in Sëlva/Selva di Val Gardena.,"a 360° view, the cima pic, 360",template,,,False,False
smgpoiac47792decd8ed976b0664fa10bf80ef,360 Link to Hagner Alm hut,cycling,Welschnofen/Nova Levante,2,900.0,4.2,Cycling route in Welschnofen/Nova Levante.,"hagner alm, 360 link, 360",template,,,False,False
smgpoie3a041078280fbb4c55fd0a61d8449fc,361 Tschein link,family,Welschnofen/Nova Levante,2,900.0,4.2,Family route in Welschnofen/Nova Levante.,"361 tschein link, 361",template,,family,False,True
smgpoia372903c787213c901d474dae8745a48,363 Latemar Ronda - Connection route  Ega/Eggen,cycling,Deutschnofen/Nova Ponente,2,900.0,4.2,Cycling route in Deutschnofen/Nova Ponente.,"363, latemar ronda - connection, ega/eggen",template,,,False,False
smgpoic7eac04b73ba56e7d8278839d2526319,36A Säge/Segheria - Altprags/Braies Vecchia (skilift),skiing,Prags/Braies,2,900.0,4.2,Skiing route in Prags/Braies.,"36a säge/segheria - altprags, braies vecchia, (skilift, 36a, säge/segheria - altprags/braies vecchia",template,,,False,False
smgpoi3fd35eb293393a15461dfd59c57ae823,36B Altprags/Braies Vecchia (skilift) - Brückele/Ponticello,cycling,Prags/Braies,2,900.0,4.2,Cycling route in Prags/Braies.,"36b altprags/braies vecchia, (skilift, brückele/ponticello, 36b, altprags/braies vecchia",template,,,False,False
smgpoi19c8ce1b99ba2e3ce45f9bd49a2dabab,37 Circuit Altprags/Braies Vecchia,hiking,Prags/Braies,2,900.0,4.2,Hiking route in Prags/Braies.,"37 circuit altprags, braies vecchia",template,,,False,False
smgpoi017e5bdc17d2d6b46469dd719b5d0d96,38 High altitude circuit Plätzwiese high plateau,hiking,Prags/Braies,2,900.0,4.2,Hiking route in Prags/Braies.,"38 high altitude circuit, plätzwiese high plateau, plätzwiese",template,,,False,False
smgpoi4b3bd17563f0b661704625c196423055,390 Eisacktal Valley-Dolomites region Seiser Alm link trail,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,"390, eisacktal valley-dolomites, seiser alm",template,,,False,False
smgpoi01524220d36349dc7aff46b5988dccb3,398 E-bike tour Plafötsch – Haniger,hiking,Tiers am Rosengarten/Tires al Catinaccio,2,900.0,4.2,Hiking route in Tiers am Rosengarten/Tires al Catinaccio.,"plafötsch, 398 e-bike tour, haniger, 398",template,,,False,False
smgpoi076e3f8e307ec7a6c533c6b97efbaad1,Hiking Trail Nr. 15: Kurtatsch- Margreid-Kurtinig,skiing,Margreid an der Weinstraße/Magrè sulla Strada del Vino,2,900.0,4.2,Skiing route in Margreid an der Weinstraße/Magrè sulla Strada del Vino.,"hiking trail nr., margreid-kurtinig",template,,,False,False
smgpoi5213f9a7a25144a52c52da31aa224a7e_reduced,3-Country Elevation Path,hiking,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Hiking route in Graun im Vinschgau/Curon Venosta.,3-country elevation path,template,,,False,False
smgpoifc53c5ece1b73277f35ee46d1fe9ba7e_reduced,3 Länder Trail,hiking,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Hiking route in Graun im Vinschgau/Curon Venosta.,3 länder trail,template,,,False,False
smgpoifc46595dc37f3de9677b7d0f00cc815e,3 countries trail,winter,Prettau/Predoi,2,900.0,4.2,Winter route in Prettau/Predoi.,3 countries,template,,,False,False
smgpoif647a9ae72e0be5a9abbf5013ffbb739,3 Beltovo,hiking,Stilfs/Stelvio,2,900.0,4.2,Hiking route in Stilfs/Stelvio. Rental equipment available.,,template,,rental,False,True
smgpoi13d87023034169e398979cca9b47ac02,3 day hike in the nature park Fanes-Senes-Braies,climbing,Al Plan/San Vigilio,2,900.0,4.2,Climbing route in Al Plan/San Vigilio.,"3 day hike, the nature park, 3 day, fanes-senes-braies",template,,,False,False
smgpoiedeadd5c59243b1f59df63665e929196,3 Discesa a valle,hiking,Stilfs/Stelvio,2,900.0,4.2,Hiking route in Stilfs/Stelvio.,"3 discesa, discesa",template,,,False,False
dss_216052,3-Tre,winter,Sëlva/Selva di Val Gardena,4,3303.0,15.6,Winter route in Sëlva/Selva di Val Gardena. Distance: 3303m. Duration: approx. 15 min. Elevation gain: 673m (moderate difficulty).,,template,,,False,False
dss_216053,3-Tre - Mortic,winter,Sëlva/Selva di Val Gardena,4,978.0,14.4,Winter route in Sëlva/Selva di Val Gardena. Distance: 978m. Duration: approx. 14 min. Elevation gain: 187m (moderate difficulty).,3-tre - mortic,template,,,False,False
dss_216051,3-Tre var. agonistica,winter,Sëlva/Selva di Val Gardena,4,680.0,4.2,Winter route in Sëlva/Selva di Val Gardena. Distance: 680m. Elevation gain: 132m (moderate difficulty).,"agonistica, 3-tre var, 3-tre",template,,,False,False
smgpoib80c2826fb1f62e5dfa3cc08a768cd1d,423 Schlern-Rosengarten Ronda clockwise,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto. Rental equipment available.,"423 schlern-rosengarten ronda clockwise, 423",template,,rental,False,True
smgpoia1e27a6220885d2670a47395b8e4f81c,424 Schlern-Rosengarten Ronda counterclockwise,family,Welschnofen/Nova Levante,2,900.0,4.2,Family route in Welschnofen/Nova Levante.,424,template,,family,False,True
smgpoi6fa15327bb823160f4dc253afd2b559a,428 Royal Dolomites Tour with variant Regensburger mountain hut,cycling,Kastelruth/Castelrotto,2,900.0,4.2,Cycling route in Kastelruth/Castelrotto.,"428 royal dolomites tour, variant regensburger mountain hut, 428, royal dolomites tour",template,,,False,False
smgpoi216fb68f9566d14863e0b5afc9ebbf79,429 Variante Schnaggenkreuz Cross loop route I,hiking,Völs am Schlern/Fiè allo Sciliar,2,900.0,4.2,Hiking route in Völs am Schlern/Fiè allo Sciliar.,"429, variante schnaggenkreuz cross",template,,,False,False
smgpoie471c877133ee727e13d75e4572d29d5,430 Variante Schnaggenkreuz Cross loop route II,hiking,Völs am Schlern/Fiè allo Sciliar,2,900.0,4.2,Hiking route in Völs am Schlern/Fiè allo Sciliar.,"430, variante schnaggenkreuz cross",template,,,False,False
smgpoi0888adb0fc01aceaeca9254fa2757604,457 From picturesque heights to medieval town flair - from Kastelruth to Sterzing,cycling,Kastelruth/Castelrotto,2,900.0,4.2,Cycling route in Kastelruth/Castelrotto.,"kastelruth, picturesque heights, medieval town flair, 457",template,,,False,False
smgpoice8b716ef819179cb8d17b0a1f618655,458 Royal Dolomites Tour,running,Kastelruth/Castelrotto,2,900.0,4.2,Running route in Kastelruth/Castelrotto.,"458 royal dolomites tour, 458, royal dolomites tour",template,,,False,False
smgpoia7766f5f67f88a1393b443fb267883e2,458 Royal Dolomites Tour,running,Kastelruth/Castelrotto,2,900.0,4.2,Running route in Kastelruth/Castelrotto.,"458 royal dolomites tour, 458, royal dolomites tour",template,,,False,False
smgpoide8ed79ee2bc99ff935f5e4f48eeab72_reduced,4-gewinnt-13 Trail,running,Latsch/Laces,2,900.0,4.2,Running route in Latsch/Laces.,4-gewinnt-13 trail,template,,,False,False
smgpoi7accb62eb8ddb5ccf84ec65076817d4f_reduced,4 huts trail,hiking,Sand in Taufers/Campo Tures,2,900.0,4.2,Hiking route in Sand in Taufers/Campo Tures.,4 huts trail,template,,,False,False
smgpoia925543d5b7ddf792bcd6cee24ea5092,4 Peaks Alta Badia,cycling,Badia,2,900.0,4.2,Cycling route in Badia.,"4 peaks alta badia, peaks alta badia",template,,,False,False
smgpoi16a305a0906aba571c81a8f8d211b9af,4 Beltovo,hiking,Stilfs/Stelvio,2,900.0,4.2,Hiking route in Stilfs/Stelvio. Rental equipment available.,,template,,rental,False,True
smgpoie813c4ac4e75c3f12329c6797f362e88_reduced,Lakes hike in the Ultental Valley,hiking,Ulten/Ultimo,2,900.0,4.2,Hiking route in Ulten/Ultimo.,"the ultental valley, lakes hike, lakes",template,,,False,False
smgpoi9f75f8858066c93abe56e76e39bd5e1b,4 Pendio,hiking,Stilfs/Stelvio,2,900.0,4.2,Hiking route in Stilfs/Stelvio.,,template,,,False,False
smgpoi05d736e9d35f82b50cfd99df08010976_reduced,5 village tour in the High Venosta Valley,hiking,Prad am Stilfser Joch/Prato allo Stelvio,2,900.0,4.2,Hiking route in Prad am Stilfser Joch/Prato allo Stelvio.,"5 village tour, the high venosta valley",template,,,False,False
smgpoic0dcc3790ce6aee35e2fb505527752bc,5 Discesa Panada,hiking,Stilfs/Stelvio,2,900.0,4.2,Hiking route in Stilfs/Stelvio.,5 discesa panada,template,,,False,False
dss_215834,5 Torri,winter,Unknown,4,1528.0,8.4,Winter route in Unknown. Distance: 1528m. Duration: approx. 8 min. Elevation gain: 378m (moderate difficulty).,,template,,,False,False
